OID_,FID_BLM_AK,OBJECTID,AGENCY_NAM,ADMIN_AGEN,ADMIN_UNIT,ADMIN_UN_1,ADMIN_DEPT,ADMIN_DE_1,ADMIN_ST,Date_Proce,Shape_Leng,Shape_Area,FID_19a_wc,FID_Subuni,Region,UnitSub,SubLabel,SubLetter,Shape_Le_1,Shape_Ar_1,SqMi,FID_19Awca,Id,sqMi_1,Name,sqMi_calc
812,307665,307666,Undetermined,UND,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Undetermined,UND,AK,7/12/2023 0:00:00,52024.152999799996905,3592207.314999999944121,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.317046183397000
813,308405,308406,Undetermined,UND,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Undetermined,UND,AK,7/12/2023 0:00:00,24833.934688199999073,22768334.594999998807907,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,2.012780968650000
814,308407,308408,Undetermined,UND,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Undetermined,UND,AK,7/12/2023 0:00:00,75933.297010599999339,313281342.259999990463257,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,12.112331233999999
815,308408,308409,Undetermined,UND,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Undetermined,UND,AK,7/12/2023 0:00:00,7097.544585050000023,925382.429999000043608,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.082099817086400
816,308409,308410,Undetermined,UND,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Undetermined,UND,AK,7/12/2023 0:00:00,11446.893730399999185,6131379.414990000426769,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.542404298993000
817,308410,308411,Undetermined,UND,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Undetermined,UND,AK,7/12/2023 0:00:00,6463.624957250000080,1049661.760000000009313,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.092718517970900
818,308423,308424,Undetermined,UND,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Undetermined,UND,AK,7/12/2023 0:00:00,11502.673697899999752,1425125.760000000009313,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.126450725558000
819,308424,308425,Undetermined,UND,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Undetermined,UND,AK,7/12/2023 0:00:00,225.855780108140181,474.945000249631903,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000042319494470
820,308425,308426,Undetermined,UND,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Undetermined,UND,AK,7/12/2023 0:00:00,35.130821926664055,46.534999997504059,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.000004147035466
821,308426,308427,Undetermined,UND,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Undetermined,UND,AK,7/12/2023 0:00:00,4596.505250809999779,884564.660000000032596,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.078612735169200
822,308427,308428,Undetermined,UND,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Undetermined,UND,AK,7/12/2023 0:00:00,8951.636367220000466,2013752.814999999944121,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.178041707741000
823,308428,308429,Undetermined,UND,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Undetermined,UND,AK,7/12/2023 0:00:00,12709.148503399999754,2234550.229999999981374,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.198515578734000
824,308429,308430,Undetermined,UND,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Undetermined,UND,AK,7/12/2023 0:00:00,14502.931473000000551,6113059.459999999962747,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.542763633677000
825,308430,308431,Undetermined,UND,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Undetermined,UND,AK,7/12/2023 0:00:00,9935.579955699999118,2217630.520000000018626,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.196043999488000
826,308431,308432,Undetermined,UND,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Undetermined,UND,AK,7/12/2023 0:00:00,5049.944121440000345,1211487.114999999990687,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.107462816959000
827,308439,308440,Undetermined,UND,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Undetermined,UND,AK,7/12/2023 0:00:00,25834.640337299999373,12540928.970000000670552,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,1.107903324180000
828,308440,308441,Undetermined,UND,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Undetermined,UND,AK,7/12/2023 0:00:00,10522.410635099999126,6275332.379999999888241,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.554442921523000
829,308457,308458,Undetermined,UND,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Undetermined,UND,AK,7/12/2023 0:00:00,6067.841144760000134,1114244.030000000027940,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.098887901961400
830,308458,308459,Undetermined,UND,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Undetermined,UND,AK,7/12/2023 0:00:00,7130.071098360000178,946513.385000000009313,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.083649456305600
831,308459,308460,Undetermined,UND,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Undetermined,UND,AK,7/12/2023 0:00:00,5795.404506179999771,1320878.929999999934807,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.117230866945000
832,308460,308461,Undetermined,UND,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Undetermined,UND,AK,7/12/2023 0:00:00,5398.343438320000132,884642.905001000035554,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.078473722367900
833,308461,308462,Undetermined,UND,National Wildlife Refuge,Yukon Delta National Wildlife Refuge,Undetermined,UND,AK,7/12/2023 0:00:00,37205.827232399999048,19932154.710000000894070,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,1.766078674670000
834,326102,326103,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,13533.094246799999382,4292260.400000000372529,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.281004632207000
835,326112,326113,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,10925.636640900000202,4519604.679999999701977,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.399241640261000
836,326113,326114,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,22551.809643100001267,16962180.414999999105930,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,1.494752743730000
837,326114,326115,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,6993.251981639999940,1753845.449999999953434,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.154431423903000
838,326123,326124,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,5382.498885609999888,1352142.500000000000000,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.001749751853280
839,326124,326125,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,3682.926597669999865,600297.569999000057578,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.053232698135700
840,326125,326126,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,7235.685526760000357,1100195.350000000093132,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.096866387792800
841,326141,326142,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,4961.937619020000056,1290784.159999999916181,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.113921901803000
842,326154,326155,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,1956.296540730000061,127017.305001000000630,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.010771741290900
843,326155,326156,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,5462.951499140000124,1162306.824999999953434,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.006965206845390
844,326156,326157,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,2686.670156589999806,119334.995003000003635,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.010511184895600
845,326157,326158,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,5498.284603140000399,1347936.774999999906868,1,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,0,0,2531.3400879,19A Proposed WCA,0.118890185375000
846,329093,329094,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,3231.600981430000047,580928.090000999975018,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.049014405597000
847,329094,329095,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,1896.493022180000025,136165.305001000000630,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.011488054106400
848,329101,329102,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,3450.800065299999915,744222.044998000026681,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.062500346383300
849,329167,329168,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,10346.710381099999722,3229582.339999999850988,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.279015971028000
850,329168,329169,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,12937.968184999999721,5061665.634999999776483,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.437483590884000
851,329169,329170,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,14030.779480299999705,10112707.984999999403954,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.873387318383000
852,329170,329171,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,8501.300097580000511,2893384.280009999871254,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.249989645447000
853,329171,329172,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,5102.600000010000258,1447125.120009999955073,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.124993994960000
854,329172,329173,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,4987.662975750000442,1419582.639999999897555,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.122817683482000
855,329306,329307,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,4665.173995189999914,726242.874998999992386,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.061266355882300
856,329310,329311,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,5128.364180839999790,1453127.030000000027940,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.124971036369000
857,329311,329312,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,6683.093870859999697,2905987.584999999962747,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.249911917756000
858,329312,329313,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,5355.497475799999847,1452113.905000000027940,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.027974307162100
859,329314,329315,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,329.313507958225614,1423.425000400000044,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000121639324331
860,329315,329316,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,7019.348562510000193,1397008.514999999897555,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.119415544927000
861,329316,329317,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,5120.100011720000111,1455686.375000000000000,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.124994992439000
862,329317,329318,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,5863.981508759999997,1460502.340000000083819,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.125001877644000
863,329318,329319,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,7705.277489549999700,2591508.470009999815375,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.221387781723000
864,329319,329320,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,301.562989210425940,2331.605000000000018,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.000199107883594
865,329320,329321,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,5644.361274009999761,80072.565000400005374,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.006839668382690
866,329321,329322,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,3573.800231709999935,734632.744998999987729,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.062456686263500
867,329326,329327,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,11246.163228499999605,4990369.575009999796748,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.437002076808000
868,329328,329329,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,5292.755108489999657,1424839.379999999888241,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.124988017451000
869,329329,329330,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,6725.800022759999592,2119064.959999999962747,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.187534241574000
870,329330,329331,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,5423.126707180000267,1422427.639999999897555,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.124642904145000
871,329331,329332,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,5071.046279029999823,1428201.485000000102445,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.124954368907000
872,329332,329333,Alaska Native Allotment,NTVALL, , ,Alaska Native Allotment,NTVALL,AK,7/12/2023 0:00:00,5103.867840359999718,1427041.340000000083819,0,21,3,19A,19A,A,996844.271403999999166,14770135694.000000000000000,5702.781274160000066,-1,0,0.0000000,19A Outside Prop WCA,0.124896651646000
