FID,FID_BLM_AK,SMA_ID,IWA_ID,FAU_ID,Shape_Leng,AGENCY_NAM,ADMIN_AGEN,ADMIN_UNIT,ADMIN_UN_1,ADMIN_DEPT,ADMIN_DE_1,ADMIN_TYPE,Inland_Wat,ADMIN_ST,Date_Proce,Shape_STAr,Shape_STLe,FID_Predat,REGION,EFFSTART,EFFEND,SQMI,DESC_,INT_MGT_PL,AREANAME,Shape_Le_1,Shape_Area,SQKM,STATUS,UNIT,UNIT_LABEL,TYPE,SPECIES,sqMi_calc
916,123957,5142,5142,0,17525.254926400000841,Alaska Native Lands Patented or Interim Conveyed,NTVPIC, ,"Doyon, Limited",Alaska Native Lands Patented or Interim Conveyed,NTVPIC,Not Applicable,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,9582275.338759999722242,17525.254926400000841,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,3.6997399
917,123958,5142,5142,0,29325.370189000001119,Alaska Native Lands Patented or Interim Conveyed,NTVPIC, ,"Doyon, Limited",Alaska Native Lands Patented or Interim Conveyed,NTVPIC,Not Applicable,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,13579513.182199999690056,29325.370189000001119,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,5.2430801
918,123959,5142,5142,0,36761.585283699998399,Alaska Native Lands Patented or Interim Conveyed,NTVPIC, ,"Doyon, Limited",Alaska Native Lands Patented or Interim Conveyed,NTVPIC,Not Applicable,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,22689623.307000000029802,36761.585283699998399,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,8.7605104
919,123960,5142,5142,0,34270.203401400001894,Alaska Native Lands Patented or Interim Conveyed,NTVPIC, ,"Doyon, Limited",Alaska Native Lands Patented or Interim Conveyed,NTVPIC,Not Applicable,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,12607290.884700000286102,34270.203401400001894,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,4.8677001
920,123961,5142,5142,0,10556.044173399999636,Alaska Native Lands Patented or Interim Conveyed,NTVPIC, ,"Doyon, Limited",Alaska Native Lands Patented or Interim Conveyed,NTVPIC,Not Applicable,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,2051227.590679999906570,10556.044173399999636,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.7919830
921,123962,4897,5142,0,1940.878359950000004,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,168251.847628999996232,1940.878359950000004,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0649624
922,123963,4897,5142,0,1835.856243899999981,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,237078.964643000013893,1835.856243899999981,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0915367
923,123964,4897,5142,0,2047.861370679999936,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,240146.268970000004629,2047.861370679999936,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0927210
924,123965,4897,5142,0,3357.553154029999860,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,165654.892875999998068,3357.553154029999860,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0639597
925,123966,4897,5142,0,4315.858276640000440,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,223876.957213999994565,4315.858276640000440,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0864394
926,123967,4897,5142,0,1875.625194400000055,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,264742.719375999993645,1875.625194400000055,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.1022180
927,123968,4897,5142,0,8456.921703550000530,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,501991.152472999994643,8456.921703550000530,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.1938200
928,123969,4897,5142,0,2937.738719699999820,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,238575.865189000003738,2937.738719699999820,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0921147
929,123970,4897,5142,0,2872.298891060000187,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,558447.395548000000417,2872.298891060000187,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.2156180
930,123971,4897,5142,0,2358.474660530000165,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,144036.697745999990730,2358.474660530000165,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0556129
931,123972,4897,5142,0,2562.854536339999868,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,446984.527411999995820,2562.854536339999868,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.1725820
932,123973,4897,5142,0,728.301374140000007,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,24183.237007399999129,728.301374136000049,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0093372
933,123975,4897,5142,0,3410.347819820000041,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,332719.939037000003736,3410.347819820000041,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.1284640
934,123977,4897,5142,0,2567.000132189999931,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,182682.722500000003492,2567.000132189999931,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0705342
935,123978,4897,5142,0,3472.720253370000137,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,783980.023026000009850,3472.720253370000137,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.3026960
936,123979,4897,5142,0,29307.213479400001233,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,3124979.918759999796748,29307.213479400001233,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,1.2065600
937,123980,4897,5142,0,5099.912012409999988,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,1245619.299399999901652,5099.912012409999988,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.4809360
938,123981,4897,5142,0,4047.764661329999853,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,199880.649387000012212,4047.764661329999853,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0771744
939,123982,4897,5142,0,2434.994446260000132,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,119737.783729999995558,2434.994446260000132,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0462310
940,123983,4897,5142,0,2443.000997130000087,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,146109.028026999993017,2443.000997130000087,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0564130
941,123984,4897,5142,0,5791.104989090000345,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,448863.324851999990642,5791.104989090000345,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.1733070
942,123985,4897,5142,0,1085.415477750000036,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,68081.574576400002115,1085.415477750000036,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0262864
943,123986,4897,5142,0,7053.307814580000013,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,310583.138908000022639,7053.307814580000013,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.1199170
944,123987,4897,5142,0,1403.264980050000077,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,101192.291316999995615,1403.264980050000077,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0390706
945,123988,4897,5142,0,2097.179424790000212,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,273213.566498000000138,2097.179424790000212,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.1054880
946,123989,4897,5142,0,400.040248739999981,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,10833.977851899999223,400.040248743999996,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0041830
947,123990,4897,5142,0,9025.815625089999230,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,1651653.924140000017360,9025.815625089999230,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.6377070
948,123992,4897,5142,0,2861.634224200000062,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,188094.555213999992702,2861.634224200000062,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0726237
949,123993,4897,5142,0,2050.939985999999863,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,162854.899337999988347,2050.939985999999863,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0628786
950,123994,4897,5142,0,15994.880253400000583,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,2187278.487819999922067,15994.880253400000583,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.8445130
951,123996,4897,5142,0,2609.923409710000215,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,499104.863223999971524,2609.923409710000215,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.1927050
952,123997,4897,5142,0,3515.599216350000006,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,657204.502624999964610,3515.599216350000006,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.2537480
953,123998,4897,5142,0,816.793050300000004,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,37588.714283000001160,816.793050300000004,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0145131
954,123999,4897,5142,0,3485.963582490000135,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,173948.522140999994008,3485.963582490000135,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0671619
955,124000,4897,5142,0,1913.648009439999896,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,80126.274631499996758,1913.648009439999896,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0309369
956,124001,4897,5142,0,1748.289424289999943,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,85143.425170899994555,1748.289424289999943,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0328741
957,124002,4897,5142,0,7169.878668919999654,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,255559.461164000007557,7169.878668919999654,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.0986721
958,124003,4897,5142,0,6441.400148929999887,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,341076.004940000013448,6441.400148929999887,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.1316900
959,124004,4897,5142,0,7880.816793650000363,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,529022.531047999975272,7880.816793650000363,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.2042570
960,124005,4897,5142,0,1985.659380520000013,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,264348.476996999990661,1985.659380520000013,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.1020660
961,124006,4897,5142,0,2133.070383400000082,Undetermined,UND, ,Water,Undetermined,UND,Water,Alaska Native Lands Patented or Interim Conveyed,AK,8/17/2021 0:00:00,307159.508755000017118,2133.070383400000082,69,3,11/1/2020 0:00:00,,5578.533892479999849,"19D, Kuskokwim R dra upstr Selatna, ex Black R; dnstr 4th July, Swift Fork, Slow Fork & Tonzona E of 153 10",IMP VII,Unit 19D-East Wolf Control Focus Area,714636.870928999967873,14448336452.799999237060547,14448.336451999999554,Active,19D,19D,Focus Area,W,0.1185950
